lng,lat
-77.69393,35.99768
126.37543,36.98282
140.04014,37.03159
-43.73348,-22.78454
16.56851,49.89275
130.69885,33.61930
11.69457,52.01822
110.10515,40.65290
140.44421,36.08561
-1.33217,38.88262
-74.97573,45.00552
115.68712,36.87463
135.14574,34.94127
122.19821,41.88256
13.09263,48.28967
115.71229,41.95685
-81.88658,30.31586
130.73991,33.88657
28.26729,-26.18992
7.91716,44.52755
-80.13899,36.28400
72.13998,23.55228
117.46736,35.75279
140.94616,38.48985
137.79910,34.65669
23.01028,40.80629
140.98973,38.63745
103.42237,35.98995
138.19273,34.60611
-84.20564,35.00858
107.70143,35.29815
138.26392,36.72868
15.11083,37.21464
-5.84025,41.21259
111.51850,22.76863
140.28316,36.38609
140.17855,36.24896
4.91602,52.78718
23.05984,52.04914
72.95082,27.89857
12.03502,44.99255
77.29119,12.85520
-80.71165,35.74170
8.81166,51.59625
115.56979,37.31163
113.43070,30.64514
126.72369,34.48964
141.21521,38.97089
12.15639,48.82773
74.61019,24.72161
100.90554,14.78644
27.37526,43.70108
73.17432,26.92833
113.48990,38.18263
114.81373,31.82067
138.01088,35.75700
-2.71238,47.97762
-119.13315,35.25023
-2.69233,41.12679
-119.64072,36.28356
120.56423,41.03792
22.89090,39.36971
12.69534,48.71462
79.96070,13.53198
140.62797,38.21990
12.07776,55.36036
109.00124,21.62198
107.28593,10.58123
9.03274,54.33982
-95.14888,45.84691
95.58047,40.68101
-0.10959,41.99508
-76.22836,42.57865
14.06716,53.67330
-104.58917,39.76714
114.41274,37.34914
-6.23172,37.49871
23.43154,38.26342
22.41741,52.96372
-89.51298,13.76634
12.22575,48.38648
35.49881,41.07458
113.64757,25.42728
85.51242,24.84946
-74.97445,40.01648
22.64151,44.09893
-74.34543,41.39013
9.96342,49.17536
12.01322,45.44138
25.78225,42.63003
112.03920,28.74860
78.87619,10.56921
13.62778,41.69973
112.10697,34.47123
131.19561,34.04635
77.63260,8.53188
111.55770,36.51587
38.91041,37.50229
-4.80567,40.01147
114.74365,39.31625
111.28647,37.13817
23.67430,40.41487
1.03604,52.59589
149.73442,-26.26338
-79.45232,35.74588
-118.04822,33.78739
-120.88375,44.26496
112.96767,40.20003
12.12771,51.60016
128.97063,36.85253
110.58643,21.24743
20.14690,47.84703
88.72735,44.07731
-73.18230,40.81889
-8.40154,39.56008
-0.89118,43.82982
-47.55770,-15.69662
110.21513,40.67371
15.93466,41.11542
121.53039,30.15794
14.83055,37.53865
134.91394,34.74662
12.32792,48.89854
79.28513,21.40327
136.88682,34.91604
2.21131,43.27919
-7.44735,39.62901
23.41457,38.35434
-1.70200,37.75817
117.29703,35.80503
12.08108,48.48607
-89.08519,37.75103
-79.73899,36.29394
74.57162,21.17616
-6.31459,39.46272
-117.49823,34.13117
-118.16192,34.64342
12.64550,48.25212
-73.26139,42.47065
106.63915,37.84501
35.36095,29.73465
113.54892,41.03786
106.00164,38.18161
21.28342,46.07159
19.28626,50.85618
108.08046,13.64998
107.16447,34.54446
13.75781,42.88153
134.60928,34.21429
107.48161,10.94033
-77.77185,34.83096
-82.04872,34.73091
-96.87203,31.89908
132.67424,34.35496
138.58867,36.27306
138.57344,35.58251
118.96204,35.88730
36.62626,39.28860
13.39452,49.83321
23.31115,38.28271
132.99636,34.61601
-54.91971,-20.37897
32.40327,38.16786
105.64878,38.55963
137.53070,34.98596
17.63803,46.65499
18.74690,52.88608
25.09646,48.52863
77.44955,20.72640
-71.48086,42.12497
8.51712,52.70766
-54.89578,-19.93535
118.85831,40.20675
110.98613,37.82913
10.36744,45.35563
127.84463,35.13325
5.98517,43.45088
4.28040,45.53687
112.10134,38.76346
77.73271,24.04382
134.59939,34.98071
136.85318,35.53536
10.32122,49.37116
-99.72581,28.56566
-117.41401,34.00476
20.20002,46.26690
126.68351,34.50139
140.19407,37.88641
-2.14016,57.12833
-2.99825,48.25891
108.21379,12.54863
24.64396,40.91466
16.40868,43.93321
136.40444,34.61559
111.13624,38.76341
-75.25690,39.72512
115.35927,40.49361
-95.36296,44.78648
108.40397,41.87006
111.75759,22.01318
131.68764,32.59296
131.16448,33.55573
127.88407,36.40640
14.73261,52.37871
26.07355,45.07790
102.22101,35.91350
-119.35086,36.43399
138.76126,35.13597
13.29551,42.06589
11.48858,47.92437
-7.45034,38.70354
15.61358,41.47573
-110.88043,32.14610
127.25272,35.58316
-0.17533,45.18308
10.01331,45.37725
78.00163,16.45511
140.03811,37.09340
126.30407,33.37739
120.55335,22.44584
14.32945,49.09652
72.16767,27.37305
126.69378,35.25977
13.50913,41.58533
26.39944,39.62463
113.51604,38.17975
134.08696,34.83003
-52.45639,-27.21035
110.14045,29.05143
6.93358,53.00707
-43.05065,-22.58752
126.74967,36.56841
13.91805,37.12415
140.35051,36.40461
4.35685,51.02415
24.26379,45.68223
110.94667,19.77747
73.85322,20.19535
-89.86469,41.77392
138.97586,36.68294
138.92986,36.36498
113.15023,41.40082
118.23880,40.98854
120.12019,23.12546
-98.57805,19.65146
7.90122,48.45149
140.66414,35.91369
114.33161,37.44720
13.89797,51.28814
126.41752,34.55805
112.38506,28.64190
140.70522,38.29028
39.17265,38.61267
137.44862,35.61730
130.90515,32.87318
-81.59023,40.70155
127.71682,37.35062
116.94203,35.05147
115.24612,40.58901
138.85073,36.34608
15.38743,40.58456
-5.93293,39.44799
-75.20713,20.11010
-70.60535,-33.82302
21.21567,48.22891
139.85794,34.94150
139.93895,35.00646
78.42220,10.75708
4.76129,45.44841
76.27077,39.33491
33.15947,40.22333
86.53861,44.72083
111.24751,33.86274
113.73128,30.80282
12.14604,49.42884
22.72680,36.81582
77.66560,16.62739
12.27525,51.89440
9.15458,42.51422
-1.93187,53.00838
-119.82128,36.38004
11.99035,48.94642
136.72751,36.78389
18.13972,39.96120
138.86643,35.24249
22.02266,53.58025
16.78904,40.33945
-119.30827,35.77776
-77.81116,35.09609
-6.32909,39.60746
126.54878,34.37019
113.93595,36.65238
131.46980,31.98702
152.74009,-27.64889
-90.73618,29.97992
14.23847,37.12000
-122.18947,39.24891
115.01704,29.82371
19.79369,47.15001
114.75166,38.76717
107.49198,25.62957
-70.13568,41.25634
109.83106,34.95519
120.29692,34.12920
13.11907,52.70928
30.09296,39.85434
112.92042,32.05132
103.08449,18.21892
135.07688,34.72100
109.17201,35.90694
112.26972,28.14950
-43.65081,-16.27397
130.89004,-12.41507
36.17507,37.31707
0.77254,51.35376
127.02961,36.11588
140.48672,35.88015
44.61782,48.49244
100.64420,5.05578
21.75147,40.50264
105.87413,31.81325
11.26447,50.00677
105.30051,25.96211
115.11468,37.27084
15.66165,40.55287
107.99827,12.55043
11.44730,48.94382
137.33442,36.58980
138.25920,35.89581
13.85404,45.11508
127.55078,35.68008
109.04830,12.52432
77.64715,8.76708
30.01425,38.50719
129.08684,36.67671
135.84567,34.37112
35.07068,-0.61816
75.27942,18.64737
115.66544,24.24889
-4.99845,37.01431
0.67157,46.83105
86.35242,44.91893
8.70874,51.97789
126.70174,33.30494
21.23391,37.89605
9.02265,48.73229
36.31226,38.62599
-74.36015,43.06483
13.25429,49.64575
20.18023,52.20879
134.26187,35.07419
12.67651,51.50619
-85.76259,39.99407
136.66373,34.53677
10.65870,49.25591
13.14703,37.82828
139.37712,35.98407
136.04770,34.88320
18.84274,53.13656
130.82433,33.58085
-47.52202,-16.25811
140.82162,38.59540
12.13367,48.57259
-4.69718,37.45429
-72.34188,43.63588
115.49733,30.51730
112.89709,37.61749
-1.20850,53.79933
11.92436,42.70323
13.70863,52.53206
132.53172,34.16613
108.48933,25.10180
14.27665,49.01657
-76.08691,36.43145
131.31907,31.96809
-83.88035,30.50252
29.42060,38.36972
-1.69884,51.66360
9.22001,42.27097
146.89308,-19.33422
-72.03040,42.24350
133.19500,35.51615
135.53657,34.30126
114.93942,24.19216
80.18230,6.51776
113.00605,35.62940
113.39201,35.31014
14.63790,50.77117
114.96218,42.30168
116.63282,-8.51654
114.42655,37.61298
8.88869,48.27767
140.32090,36.18016
36.92388,40.61082
27.97813,37.63190
13.40521,53.92519
17.00342,40.66656
-84.25644,46.53530
136.79288,36.95986
110.77968,37.68478
139.55154,36.38391
118.33529,40.95829
17.66584,52.52622
-116.32957,43.44110
16.46707,40.35676
77.20515,12.83483
134.35500,34.24618
-37.94416,-5.13301
140.47768,35.86876
21.08511,48.60708
131.17554,32.89524
139.24760,36.44192
-120.12205,37.07985
112.92484,39.91773
126.57510,34.83154
100.63808,16.18091
139.02472,36.21718
-75.51290,20.40862
142.30735,43.85297
2.98817,42.55715
8.76677,39.49882
3.27680,43.36122
140.97557,39.36679
120.70554,24.44341
117.24069,38.71559
113.51678,39.67886
20.26881,47.29483
140.40850,37.05530
135.64855,34.46083
86.99014,24.81297
22.52920,52.68379
139.31881,36.11445
128.33501,36.42576
-74.63074,40.16936
139.79721,36.06390
140.35274,36.18158
16.89607,51.98632
113.49904,32.09961
-69.48162,-22.77551
22.80251,41.18184
35.08161,40.48789
15.14354,51.53869
123.96875,44.19931
140.73126,42.00636
130.84880,32.89237
-38.14603,-9.07000
25.39304,41.61680
6.44163,50.08810
112.66426,41.37177
123.77920,41.81772
11.71136,42.39223
139.22535,36.45375
126.80215,33.40948
17.66673,52.52216
139.13278,36.61099
127.28460,34.48499
-1.33365,38.89833
139.87039,36.79032
-76.32044,42.48591
-72.50928,41.56863
-70.24463,41.67439
18.75525,53.85881
78.42681,10.82842
140.28112,36.12941
133.67773,35.49043
138.10287,34.67576
127.90325,37.73117
109.73943,35.07076
13.47811,41.54325
18.11948,40.26806
-97.31221,33.32198
20.71531,46.79035
-76.70766,38.92805
14.00564,41.03037
-5.64874,37.36307
113.53583,31.67854
-112.06513,46.69621
-0.09909,39.88776
14.72646,47.12826
130.72298,33.04698
114.10002,38.06985
130.94100,33.68623
24.87393,41.03664
13.23192,37.55161
10.08233,44.87616
77.54573,17.64307
-6.40700,38.48847
111.59532,36.45975
121.09419,28.16613
141.18363,40.78031
17.51645,40.53781
-121.05537,37.31458
7.12424,51.82196
0.71065,52.31952
21.91839,39.56258
120.54788,22.44975
12.26549,42.59269
113.51750,38.19709
-70.61314,43.29975
34.71301,38.74348
12.54620,48.64993
-88.56295,33.45292
136.96062,35.38835
77.11072,43.97466
139.68285,36.29884
-110.99169,32.17252
111.77845,38.82374
9.62467,47.93031
15.74517,41.28320
100.64458,5.05178
23.33409,38.28275
8.69426,41.97316
23.01952,-27.61279
-90.56398,35.92307
101.81800,2.66596
95.76336,40.68696
4.43273,44.58396
-73.14743,43.47936
137.79172,34.71315
126.88537,34.63571
120.39450,41.25307
128.04350,35.70962
-112.83177,32.36726
129.76549,33.20594
-43.80009,-16.64282
8.80682,53.11898
138.59606,35.68001
-1.36075,52.79899
12.04355,42.00299
106.88589,39.12353
22.48680,56.31982
19.96660,46.46161
10.46589,49.64075
73.13013,22.36258
22.05729,54.23113
8.51498,52.70935
-68.01886,46.89636
77.91279,16.46579
-4.65992,41.83228
127.15751,35.98817
11.79362,49.17234
24.06200,41.18244
54.11553,31.43708
117.64568,35.91023
-79.75021,35.33748
31.84063,37.46623
11.05820,45.01027
112.85617,38.57005
17.11590,46.23878
136.00213,34.50775
106.13293,34.82753
139.35016,36.24870
-0.26030,40.84285
31.37123,47.56114
23.61789,38.32889
102.00336,16.57832
10.82446,53.88487
6.87191,49.92957
112.31169,38.90773
77.93441,10.56520
141.52597,40.27962
-99.06099,18.74797
-78.84346,34.83468
127.86821,35.03957
25.98871,59.48423
134.17643,35.10861
30.86283,49.56482
11.99830,48.48964
-119.44178,35.39842
12.41819,51.09044
138.94442,36.17810
121.61895,37.15870
120.24547,41.51664
-48.08648,-18.97087
80.85010,36.97318
138.42504,36.36042
-119.34096,36.25618
13.78622,42.93056
21.99148,47.74830
12.12614,48.49850
105.52013,37.54284
-78.75040,35.81272
86.22871,42.35987
35.95056,32.03507
21.73533,48.13644
-80.35013,26.76841
16.31800,47.15061
23.23985,38.30766
21.38902,47.86722
106.95881,11.49420
99.80970,13.16749
53.65491,-5.69479
77.95090,16.56543
15.86424,51.71608
-82.04463,27.99220
24.72732,48.86740
10.89160,49.05968
140.27894,36.08772
136.24892,36.25353
22.28262,40.73185
19.94360,47.57647
11.78194,49.35367
-119.51895,36.11742
-4.89973,50.35483
126.81269,35.67645
132.67223,34.33895
104.97762,26.61383
-122.60518,45.12672
128.83734,36.39486
-84.91562,39.63789
120.12637,15.93694
16.05647,52.81629
136.51443,35.18973
149.76351,-26.26480
140.38019,35.64536
112.14955,39.33199
13.65514,53.76390
10.23490,49.19583
112.71192,28.93070
75.49087,29.85094
106.75748,17.15226
137.46655,34.76358
-5.79302,37.42445
-119.43962,35.89803
144.97827,43.67030
-43.80768,-15.12199
-70.82829,41.79619
131.63265,33.00859
-119.44588,35.58013
15.70902,41.41093
29.29340,38.51139
-73.81349,42.43302
12.80314,52.88848
10.62879,49.26317
120.33289,40.88033
-84.02068,31.51423
130.86030,31.85567
21.99351,39.57476
115.19660,40.47839
135.81352,34.71189
30.62568,39.75426
26.60187,57.62901
12.53165,49.59431
131.17579,33.93769
-76.64684,36.27633
-79.47256,36.91128
-119.59290,36.15116
76.86501,15.70113
11.84167,50.96665
8.80372,42.50026
23.46492,40.01995
16.94845,53.99469
-93.88609,44.86160
-69.81099,44.18098
-73.32501,42.05984
-76.46307,3.12415
121.29168,41.88926
120.81876,30.42094
102.68868,26.52808
117.29209,33.91499
126.82998,35.81442
24.41961,43.12408
-74.88183,4.15610
140.31352,35.36797
140.93606,37.82953
-79.74710,35.33260
11.41937,51.29810
131.20618,32.86042
75.47716,29.87554
128.04297,37.50931
139.98780,35.98183
12.56857,48.53711
74.38233,26.07211
138.61571,37.41307
24.65843,49.00675
113.53327,41.44917
132.70769,33.84620
113.54539,31.69412
98.97266,25.11094
137.61279,34.74345
15.66387,40.54994
113.10483,40.23777
-1.27478,52.91824
139.30214,35.69897
12.60163,53.77189
113.47724,40.77526
23.43508,43.69865
120.57692,41.35760
-97.48303,42.02902
140.16299,35.79189
116.23267,28.48957
-71.92901,41.74705
140.10717,36.56446
119.59539,32.13483
139.07756,36.59116
-71.06022,-34.79992
129.81053,33.17861
134.48069,34.90486
8.84471,47.90334
25.84920,42.93062
20.73847,39.64955
136.59827,34.51037
19.46717,47.31892
-86.78620,38.02539
-88.55470,35.14859
-77.87375,42.87482
8.87693,39.47046
139.31247,36.11355
21.18388,40.47051
23.02380,40.83554
70.54881,22.73049
77.25321,18.56114
-2.69334,51.08077
-82.45419,27.66983
18.21418,46.00710
117.47718,0.10807
131.41159,33.55607
33.69819,37.69790
-118.26446,35.66815
131.37720,34.03184
23.37049,44.03145
131.35273,31.91667
20.90603,53.26988
-0.69172,53.61832
-44.92042,-17.37580
-62.00432,-10.84439
133.50198,33.52845
102.22787,35.92086
-76.34794,43.34181
118.15292,37.93853
-4.42106,37.10755
101.11687,14.82264
20.38252,42.40492
140.60414,36.64659
18.02089,40.37741
136.20519,35.03869
77.06043,13.35280
12.62348,48.39361
99.39804,26.65576
18.27272,46.17946
130.92348,31.49123
23.34680,55.85586
77.48043,13.98264
104.18819,26.70997
140.10365,36.72601
13.47190,50.68080
105.63210,9.25477
136.79433,36.67519
22.58208,41.01340
110.27105,41.38179
127.03797,36.12709
126.62740,33.48723
131.31955,31.86050
119.04965,35.74145
70.30400,21.92739
9.12216,52.45541
16.99536,53.78453
-75.95995,38.73006
-100.51641,20.53489
26.34750,42.65582
21.48287,52.93344
132.84309,32.92277
140.13731,37.91396
145.02107,-36.49681
22.89658,41.38635
12.86899,48.79379
32.44304,39.44294
131.52808,33.43201
10.63908,51.12457
14.14709,52.67385
121.24752,42.03756
-119.30178,36.05054
22.72467,38.74706
113.17914,36.50412
69.61203,23.05032
0.13736,26.76811
120.70639,37.24572
139.29748,35.59401
-69.74917,-26.31549
16.34469,41.11389
-90.37284,45.16486
131.10357,31.64408
11.87633,43.95296
144.67245,43.87157
-48.35945,-18.90701
12.19198,53.91241
128.18217,36.67525
130.69609,31.95698
-4.11587,50.95115
23.18589,43.45176
81.18758,49.22579
110.05365,21.37058
12.49027,42.57689
140.64286,36.60929
108.85780,14.94044
12.52274,42.43831
35.73403,31.28988
126.63557,34.84665
5.11285,43.39566
30.83518,39.68737
-81.21139,35.73840
-89.93530,42.35527
9.83198,54.31624
107.92012,13.78692
23.72139,41.39423
78.96330,21.12552
-1.06975,51.21531
-85.63275,40.08573
126.80217,34.47171
14.24733,51.77773
19.72699,51.63141
114.08199,36.44055
-73.33646,42.43370
18.34349,49.56055
12.15243,52.18504
141.15442,38.36413
39.09409,38.52443
29.20629,38.81366
113.00670,40.89542
12.14863,49.42708
9.46855,24.48289
-71.10919,-29.84299
127.42154,36.19822
-79.41897,45.61032
13.06382,49.55674
16.73379,48.02238
-80.68187,28.53401
-120.25070,36.12657
126.61746,36.24465
24.79892,41.05677
-78.74939,34.53990
-70.91810,-33.33895
30.45570,37.21899
18.39912,50.84952
21.51604,47.16417
13.61513,43.30362
116.98646,33.58556
-52.40699,-21.73472
14.25484,52.19078
120.68131,15.16904
28.86549,38.32046
110.94884,35.68071
127.97534,36.42093
78.08234,9.84208
77.58085,10.57907
23.83143,58.69240
-4.97209,40.93274
12.85206,43.52215
22.65948,39.96450
110.15843,19.35019
119.06357,35.74633
79.50358,13.67712
12.98976,41.44609
71.85074,22.25480
21.65988,48.40821
-55.98184,-15.68780
140.10554,36.03789
112.90593,37.61867
-121.90908,39.69603
4.95625,45.04991
140.45256,35.61718
11.53107,48.83341
17.99534,40.51371
15.32894,47.36920
-43.24067,-13.31469
33.14000,40.00168
-4.48002,52.91199
-78.43742,36.81572
9.27641,48.36475
24.29213,41.13431
12.67400,48.80808
130.78496,33.89158
78.32407,9.22760
13.08256,49.60947
103.02282,16.68782
11.34492,50.00910
38.08127,38.39015
130.76796,31.43015
11.84806,49.48027
-0.87845,45.87533
-76.12206,42.45091
120.10610,23.23797
135.46775,34.46100
140.22066,36.35685
110.68201,40.73093
19.28757,52.84577
74.49076,16.90523
112.89725,39.87826
140.24254,35.77910
140.10366,36.72398
23.32989,38.33366
-51.10001,-28.32623
143.68099,43.58678
139.48218,-35.27034
-79.73996,35.33755
8.98496,50.82555
138.54043,36.49295
35.16187,39.32788
-74.39331,41.37408
140.97470,37.34739
118.14272,37.92729
-119.24431,35.69028
-81.56484,35.23326
21.06768,38.79365
25.03543,41.08235
113.71051,39.25432
18.93218,48.61748
-6.26654,38.89308
105.61993,9.75929
9.71521,4.01552
140.27819,35.71114
110.49461,32.89969
-73.21158,41.15528
71.56394,23.67973
11.16541,50.92060
-73.21881,42.91124
116.18993,27.78784
1.13731,46.31143
134.22756,34.25787
-16.02503,14.17282
-5.77345,39.40096
77.82430,10.62422
23.99834,37.70595
-74.09265,40.27771
132.67939,35.37828
139.97594,36.77993
16.54833,41.15393
136.51210,34.61123
21.96503,39.26125
22.19448,39.28102
140.03676,36.15287
20.58940,49.66552
113.06932,40.17360
106.14533,34.73068
127.29673,36.89687
-79.35836,36.93384
130.51527,33.06116
114.25364,38.03431
100.75181,14.58007
139.87916,36.35115
15.12649,51.66663
136.61090,35.09046
-8.67215,39.02426
71.53787,26.67279
9.70113,54.68942
26.67479,58.44921
109.01455,11.68539
20.84164,54.24000
10.37039,51.62861
112.03226,33.11848
-93.13047,44.46941
136.26566,35.18759
117.17228,23.77225
138.00159,36.16303
121.57762,42.49508
-71.09261,-34.42095
106.62043,11.77714
110.56741,35.69370
131.25851,31.43882
11.90956,44.91303
88.31404,26.47850
128.34725,35.40656
24.61457,44.21720
15.76092,41.45529
131.23402,31.98462
101.03279,14.63170
113.58726,38.11107
-110.31955,31.55619
-71.75078,42.16837
140.30324,36.29219
13.67565,45.32834
23.99597,41.19743
9.00522,40.24377
118.72669,37.46834
101.85309,12.79006
10.49446,49.36334
-47.69196,-0.68461
21.38234,52.90798
140.14776,35.76866
9.80648,54.22841
113.89873,35.94588
76.64539,18.28176
22.32526,39.54802
116.76422,35.19254
113.44194,30.88748
15.02286,49.12223
131.31802,31.96366
-118.08469,34.64913
147.57708,-22.83650
11.26006,48.82631
134.16080,35.03212
140.34833,37.67843
136.55199,34.94676
140.36769,36.46198
139.19288,36.13877
-84.96002,39.81117
121.95634,45.84477
137.60722,34.73284
12.16095,53.80902
132.79984,33.95537
-0.20885,51.70942
114.14712,40.50874
23.71814,41.11470
-69.57418,44.24680
107.85627,12.58772
143.32632,42.77961
-74.40025,40.49332
-70.70391,43.39079
121.39092,23.57745
134.85270,34.39619
21.59760,40.54573
95.99726,40.48860
113.49068,38.17769
-79.92480,34.30487
25.53080,44.87771
22.40536,39.73149
-99.10181,30.02464
107.42277,11.53749
-70.98803,41.76879
128.96505,36.43164
116.88163,36.14356
-76.13998,38.58680
108.11718,14.08568
130.58807,33.59825
9.47694,49.79562
14.57805,51.41310
137.40455,35.40532
117.09939,32.87917
130.77078,32.23613
127.50461,35.05141
79.69171,25.81753
-3.43560,38.99751
10.83493,49.36174
17.47221,40.47339
17.68813,52.53361
108.08124,13.64641
22.11305,40.71479
25.84472,43.84459
120.52580,22.45285
22.20950,51.46190
20.87273,54.22812
30.44438,39.88622
139.98410,36.50905
139.29156,35.86701
-2.74231,39.47474
-93.54706,44.21432
111.57371,36.49119
116.73133,23.32564
10.23314,48.68779
11.60094,43.31004
77.66105,8.93912
-119.61880,36.22876
-92.66779,44.31937
12.69262,52.68112
117.42027,31.28486
102.89419,35.89989
137.64615,34.68823
24.63881,40.95921
122.04462,37.32859
32.37882,39.82035
-118.61567,46.98192
15.48821,52.29164
15.24085,45.55896
113.51853,37.98018
10.89990,51.77037
11.14583,51.95499
139.51327,36.38495
134.27462,35.08198
130.90914,32.93490
21.04703,50.43065
11.86868,48.87288
-45.25301,-18.21208
-75.78133,43.31827
73.65275,18.79154
28.59488,38.55571
22.80222,41.18569
-71.78914,42.57887
115.52234,36.25726
-79.90138,22.43299
11.66750,52.19158
39.81501,38.67510
-123.02089,38.76996
3.39736,46.58171
-74.56257,41.34506
130.49027,31.48053
136.43845,34.62032
-76.93841,38.36236
112.46833,34.20593
17.70473,40.67779
140.10794,37.12558
111.71679,38.69076
118.15391,37.93457
119.06347,36.20438
137.35565,34.74123
8.60859,44.94134
-2.82450,40.61529
52.28415,35.63604
115.73151,29.16483
84.22448,44.57689
6.48853,50.05096
26.32545,40.94979
10.39265,48.47078
126.63721,34.93805
-70.96421,41.77796
130.89883,32.96934
30.39044,38.85207
77.90171,11.00639
-82.59917,31.83354
78.28175,11.17086
-76.30648,36.27144
140.06438,36.57783
23.39673,40.08565
16.17310,50.14436
-81.68251,30.51963
-43.58884,-22.17754
136.66168,34.44731
109.02435,11.68882
130.43528,31.49976
10.80680,44.26143
74.35294,20.79071
20.35851,51.45481
131.22075,33.96539
-3.71315,42.12051
-6.10101,36.51865
120.57906,22.64795
76.05961,17.44686
6.37770,50.19549
-119.04947,36.07414
-79.76292,44.54009
139.49742,36.16172
141.02116,38.96076
-80.35345,26.77338
143.57604,43.77499
141.12692,40.66408
-51.81906,-16.93846
9.50916,49.84973
113.00951,40.06215
103.77340,36.00124
73.82770,20.40626
16.78881,52.37562
126.38485,36.49175
101.60211,13.94679
140.92981,38.49879
121.59892,37.13638
20.61100,47.48478
-82.06950,27.92042
113.24916,36.25639
21.16344,40.48428
130.59089,31.99392
112.99972,39.88733
105.91860,36.84186
107.77027,37.57653
20.20391,51.54027
5.73500,45.73243
77.60312,8.82173
135.00365,35.10375
11.78224,44.30714
105.75130,37.64781
-71.36007,-33.65934
17.15835,47.24039
25.54771,43.12419
11.93180,44.50947
-80.12805,34.10838
13.20945,51.81509
-1.89592,39.01089
-54.72389,-26.55097
22.90323,39.47750
-115.73330,32.75395
138.57259,35.39399
-76.58239,36.68920
116.54630,33.29764
25.00680,42.22358
114.81783,39.90550
19.46227,47.97943
114.47650,38.56217
15.47631,46.97008
18.64901,52.07921
138.17492,34.80372
127.30077,35.37919
15.81457,41.27722
126.52891,35.31743
108.23886,15.76105
137.28979,35.13437
40.45878,39.76647
2.39819,45.81497
136.58085,34.81851
-5.19615,50.29006
-8.89374,38.69512
18.62702,48.83212
131.19188,31.94243
114.01416,35.85978
13.74806,50.05794
14.56654,37.48767
130.96050,31.60909
104.56925,26.89131
100.14238,16.43543
117.83365,41.69700
-1.77626,52.19732
4.75275,52.84653
113.53665,38.14598
55.27260,24.99517
134.83306,34.41017
131.52858,33.39807
3.06351,44.03277
9.51185,50.59747
-120.88413,44.27265
22.75006,40.79357
-0.67389,39.80412
-75.38706,10.52472
73.95474,20.11363
140.48998,36.02311
140.16349,36.81554
121.60189,37.13812
-118.47787,34.24503
-15.40194,19.38836
140.85246,37.80447
127.60617,37.41253
-77.60254,36.70142
136.34208,34.64476
28.30202,38.59277
68.31459,40.74734
81.37341,21.25185
5.99289,44.33887
140.20983,35.93727
22.98919,54.15014
27.03836,49.47128
16.46367,48.86694
-80.53330,27.59386
-73.27343,41.38106
21.42399,53.21480
121.19715,46.64592
119.64974,45.44523
13.73960,42.85153
118.23956,40.98494
137.05540,35.34174
-4.15007,40.91894
120.41444,41.32653
-122.40038,40.39934
13.07965,48.95374
111.96494,38.51801
22.86482,51.91327
149.14327,-35.39942
76.36778,28.50738
11.61227,53.94051
15.45031,52.56670
12.55132,48.26400
24.61448,40.95316
130.46558,32.25932
17.46174,49.40430
-72.80090,41.91394
128.47641,36.39708
-4.23272,50.68312
140.39375,36.45741
24.94796,41.04229
11.21713,48.39467
16.94252,52.77276
-70.72888,41.77978
17.88346,52.14061
15.65886,50.16248
140.57107,36.11698
112.04836,36.53911
22.48756,36.95325
0.33914,51.30524
144.24770,43.00964
133.97495,34.56893
100.50962,25.71989
75.45324,17.35725
13.93909,49.05806
120.22165,23.78476
7.63140,44.47132
-4.35760,50.40110
-77.88093,35.69792
127.44356,37.75916
18.10787,53.28018
74.59939,18.31051
16.34499,52.26633
13.79149,51.86707
2.01035,45.21053
24.63436,54.76384
120.91816,24.83619
-74.52313,41.34611
-73.86665,41.28112
-73.71421,42.30132
10.60194,48.93893
-5.70414,39.78566
-3.64691,50.35925
137.02020,35.74707
21.82522,50.21955
136.97092,35.43620
-3.05662,52.99032
35.24660,47.79114
111.40934,25.00534
120.51873,41.20191
132.96179,32.77752
44.95181,40.61035
111.21585,39.37101
9.94328,54.31833
-2.34717,51.05730
12.57557,42.58068
39.88203,-13.12990
12.05205,51.12586
130.67715,32.73484
32.78095,38.66384
-120.04860,36.35908
9.57175,51.62270
120.22135,23.74004
109.00583,21.63182
140.03157,36.05792
77.75881,10.96194
12.58095,41.66074
-121.37514,36.94993
110.24621,40.67408
149.14880,-35.39909
-116.73870,34.85521
115.03590,41.98151
8.96178,39.41153
-71.94129,41.75024
13.08292,41.39003
130.32182,33.21500
138.93424,36.37970
118.15379,37.92700
35.93231,38.66270
-81.37100,35.81617
135.75509,34.37720
118.32929,40.95578
51.13144,32.21929
-118.25677,34.71246
13.55053,43.43260
128.55967,36.88105
-71.86909,42.15747
20.49223,47.88565
120.23014,23.39382
24.90906,44.81940
131.77466,33.23273
-76.97339,39.34961
130.51501,33.80158
36.40848,22.40413
140.03570,35.46337
77.90650,10.52400
126.78163,33.36469
-6.48611,40.10719
-6.29828,39.64556
131.44627,33.26622
-71.06313,-34.79935
76.35156,18.92707
18.19632,47.19864
102.94573,23.62887
15.98559,41.33249
12.22436,47.90581
111.57870,36.46263
9.41519,54.76502
35.24753,38.72972
114.22518,34.79102
-76.84428,37.47372
-2.89978,10.66552
113.46214,31.86652
114.71878,40.89353
7.78929,44.55177
-76.85255,35.50186
115.16752,36.15615
140.46246,35.61693
-38.29808,-4.00916
141.14243,38.57295
101.48105,36.63981
-93.92271,45.67748
117.66796,40.99832
